date,Pasture,NDVI,Year,Biomass,BARE,SD,GREEN,LITT
2013-03-03,11NS,0.182,2013,266.0,30.6,36.3,0.5,32.6
2013-03-03,11NW,0.184,2013,178.0,36.9,30.5,0.3,32.4
2013-03-03,12C,0.177,2013,222.0,28.8,36.5,0.4,34.3
2013-03-03,12NE,0.175,2013,218.0,23.5,35.7,0.2,40.6
2013-03-03,12NW,0.188,2013,231.0,26.3,31.1,0.4,42.3
2013-03-03,13E,0.176,2013,194.0,28.9,36.9,0.1,34.0
2013-03-03,13W,0.172,2013,251.0,26.8,39.5,0.1,33.6
2013-03-03,14,0.194,2013,311.0,24.4,32.3,2.0,41.4
2013-03-03,15E,0.185,2013,211.0,29.7,30.1,0.0,40.2
2013-03-03,15NWS,0.179,2013,219.0,24.8,32.5,0.0,42.7
2013-03-03,15SW,0.181,2013,223.0,33.7,28.7,0.0,37.6
2013-03-03,17N,0.172,2013,363.0,25.9,42.8,0.5,30.8
2013-03-03,18N,0.175,2013,209.0,28.9,33.8,0.5,36.8
2013-03-03,19N,0.19,2013,287.0,25.4,33.6,0.5,40.5
2013-03-03,19S,0.174,2013,275.0,28.8,37.3,0.3,33.6
2013-03-03,1E,0.173,2013,235.0,33.3,40.5,0.1,26.0
2013-03-03,1W,0.192,2013,345.0,31.7,41.9,1.9,24.6
2013-03-03,20SE,0.184,2013,407.0,24.6,40.6,1.1,33.7
2013-03-03,21S,0.175,2013,349.0,24.3,42.5,0.6,32.7
2013-03-03,22E,0.189,2013,266.0,27.5,32.5,0.5,39.4
2013-03-03,22W,0.181,2013,272.0,32.0,33.2,0.1,34.6
2013-03-03,23E,0.203,2013,300.0,32.7,29.9,0.9,36.6
2013-03-03,23W,0.189,2013,293.0,23.9,34.7,0.2,41.2
2013-03-03,24E,0.176,2013,231.0,30.3,32.8,0.1,36.8
2013-03-03,24Strip,0.184,2013,272.0,35.5,32.7,0.0,31.8
2013-03-03,24W,0.186,2013,238.0,30.8,28.9,0.0,40.2
2013-03-03,25SE,0.185,2013,232.0,35.0,31.8,0.0,33.2
2013-03-03,26E,0.192,2013,239.0,33.9,30.3,0.4,35.4
2013-03-03,28N,0.182,2013,347.0,29.4,39.2,0.6,30.8
2013-03-03,29-30,0.179,2013,303.0,32.3,37.4,0.4,29.9
2013-03-03,30NW,0.181,2013,247.0,36.3,31.8,0.2,31.7
2013-03-03,30SW,0.147,2013,280.0,32.9,46.2,0.0,20.8
2013-03-03,31E,0.182,2013,224.0,36.5,33.8,0.4,29.4
2013-03-03,32W,0.178,2013,239.0,34.5,36.2,0.4,28.9
2013-03-03,5E,0.183,2013,335.0,30.8,42.6,1.5,25.1
2013-03-03,5W,0.17,2013,188.0,42.5,36.5,1.4,19.5
2013-03-03,6EE,0.183,2013,238.0,31.9,36.8,0.8,30.5
2013-03-03,6EW,0.181,2013,285.0,30.7,40.0,0.5,28.8
2013-03-03,7NW,0.185,2013,316.0,28.6,39.7,1.2,30.5
2013-03-03,8NW,0.165,2013,260.0,32.8,40.4,0.8,26.0
2013-03-03,8SE,0.16,2013,506.0,23.6,53.7,0.9,21.8
2013-03-03,8SW,0.161,2013,405.0,22.8,48.9,0.2,28.1
2013-03-03,CN,0.194,2013,314.0,31.7,34.0,1.4,32.9
2013-03-03,Crossroads,0.187,2013,210.0,36.3,28.6,0.0,35.1
2013-03-03,Elm,0.188,2013,419.0,23.6,38.4,0.7,37.3
2013-03-03,HQ,0.192,2013,159.0,43.9,25.7,1.5,28.9
2013-03-03,Headquarters,0.175,2013,316.0,25.8,41.7,0.4,32.0
2013-03-03,Highway,0.191,2013,339.0,27.5,36.5,1.3,34.7
2013-03-03,Hilltank,0.197,2013,271.0,33.0,30.4,0.7,35.9
2013-03-03,Nighthawk,0.175,2013,192.0,27.5,30.9,0.0,41.6
2013-03-03,Ridgeline,0.171,2013,285.0,27.7,39.6,0.3,32.4
2013-03-03,Saltflat,0.172,2013,354.0,23.4,40.5,0.6,35.5
2013-03-03,Slayton,0.181,2013,260.0,35.3,36.4,1.4,26.9
2013-03-03,Snowfence,0.18,2013,256.0,25.0,34.9,0.3,39.8
2013-03-03,South,0.184,2013,267.0,33.1,35.5,0.2,31.3
2013-03-03,UNK,0.183,2013,256.0,31.1,33.2,1.4,34.4
2013-03-10,10SNE,0.19,2013,276.0,20.1,33.6,0.1,46.2
2013-03-10,11NS,0.182,2013,266.0,30.6,36.3,0.5,32.6
2013-03-10,11NW,0.184,2013,178.0,36.9,30.5,0.3,32.4
2013-03-10,12C,0.177,2013,222.0,28.8,36.5,0.4,34.3
2013-03-10,12NE,0.175,2013,218.0,23.5,35.7,0.2,40.6
2013-03-10,12NW,0.188,2013,231.0,26.3,31.1,0.4,42.3
2013-03-10,13E,0.176,2013,194.0,28.9,36.9,0.1,34.0
2013-03-10,13W,0.172,2013,251.0,26.8,39.5,0.1,33.6
2013-03-10,14,0.194,2013,311.0,24.4,32.3,2.0,41.4
2013-03-10,15E,0.185,2013,211.0,29.7,30.1,0.0,40.2
2013-03-10,15NWS,0.179,2013,219.0,24.8,32.5,0.0,42.7
2013-03-10,15SW,0.181,2013,223.0,33.7,28.7,0.0,37.6
2013-03-10,17N,0.172,2013,363.0,25.9,42.8,0.5,30.8
2013-03-10,18N,0.175,2013,209.0,28.9,33.8,0.5,36.8
2013-03-10,19N,0.19,2013,287.0,25.4,33.6,0.5,40.5
2013-03-10,19S,0.174,2013,275.0,28.8,37.3,0.3,33.6
2013-03-10,1E,0.173,2013,235.0,33.3,40.5,0.1,26.0
2013-03-10,1W,0.192,2013,345.0,31.7,41.9,1.9,24.6
2013-03-10,20SE,0.184,2013,407.0,24.6,40.6,1.1,33.7
2013-03-10,21S,0.175,2013,349.0,24.3,42.5,0.6,32.7
2013-03-10,22E,0.189,2013,266.0,27.5,32.5,0.5,39.4
2013-03-10,22W,0.181,2013,272.0,32.0,33.2,0.1,34.6
2013-03-10,23E,0.203,2013,300.0,32.7,29.9,0.9,36.6
2013-03-10,23W,0.189,2013,293.0,23.9,34.7,0.2,41.2
2013-03-10,24E,0.176,2013,231.0,30.3,32.8,0.1,36.8
2013-03-10,24Strip,0.184,2013,272.0,35.5,32.7,0.0,31.8
2013-03-10,24W,0.186,2013,238.0,30.8,28.9,0.0,40.2
2013-03-10,25SE,0.185,2013,232.0,35.0,31.8,0.0,33.2
2013-03-10,26E,0.192,2013,239.0,33.9,30.3,0.4,35.4
2013-03-10,28N,0.182,2013,347.0,29.4,39.2,0.6,30.8
2013-03-10,29-30,0.179,2013,303.0,32.3,37.4,0.4,29.9
2013-03-10,30NW,0.181,2013,247.0,36.3,31.8,0.2,31.7
2013-03-10,30SW,0.147,2013,280.0,32.9,46.2,0.0,20.8
2013-03-10,31E,0.182,2013,224.0,36.5,33.8,0.4,29.4
2013-03-10,32W,0.178,2013,239.0,34.5,36.2,0.4,28.9
2013-03-10,5E,0.183,2013,335.0,30.8,42.6,1.5,25.1
2013-03-10,5W,0.17,2013,188.0,42.5,36.5,1.4,19.5
2013-03-10,6EE,0.183,2013,238.0,31.9,36.8,0.8,30.5
2013-03-10,6EW,0.181,2013,285.0,30.7,40.0,0.5,28.8
2013-03-10,7NW,0.185,2013,316.0,28.6,39.7,1.2,30.5
2013-03-10,8NW,0.165,2013,260.0,32.8,40.4,0.8,26.0
2013-03-10,8SE,0.16,2013,506.0,23.6,53.7,0.9,21.8
2013-03-10,8SW,0.161,2013,405.0,22.8,48.9,0.2,28.1
2013-03-10,CN,0.194,2013,314.0,31.7,34.0,1.4,32.9
2013-03-10,Crossroads,0.187,2013,210.0,36.3,28.6,0.0,35.1
2013-03-10,Elm,0.188,2013,419.0,23.6,38.4,0.7,37.3
2013-03-10,HQ,0.192,2013,159.0,43.9,25.7,1.5,28.9
2013-03-10,Headquarters,0.175,2013,316.0,25.8,41.7,0.4,32.0
2013-03-10,Highway,0.191,2013,339.0,27.5,36.5,1.3,34.7
2013-03-10,Hilltank,0.197,2013,271.0,33.0,30.4,0.7,35.9
2013-03-10,Nighthawk,0.175,2013,192.0,27.5,30.9,0.0,41.6
2013-03-10,Ridgeline,0.171,2013,285.0,27.7,39.6,0.3,32.4
2013-03-10,Saltflat,0.172,2013,354.0,23.4,40.5,0.6,35.5
2013-03-10,Slayton,0.181,2013,260.0,35.3,36.4,1.4,26.9
2013-03-10,Snowfence,0.18,2013,256.0,25.0,34.9,0.3,39.8
2013-03-10,South,0.184,2013,267.0,33.1,35.5,0.2,31.3
2013-03-10,UNK,0.183,2013,256.0,31.1,33.2,1.4,34.4
2013-03-17,10SNE,0.19,2013,276.0,20.1,33.6,0.1,46.2
2013-03-17,11NS,0.182,2013,266.0,30.6,36.3,0.5,32.6
2013-03-17,11NW,0.184,2013,178.0,36.9,30.5,0.3,32.4
2013-03-17,12C,0.177,2013,222.0,28.8,36.5,0.4,34.3
2013-03-17,12NE,0.175,2013,218.0,23.5,35.7,0.2,40.6
2013-03-17,12NW,0.188,2013,231.0,26.3,31.1,0.4,42.3
2013-03-17,13E,0.176,2013,194.0,28.9,36.9,0.1,34.0
2013-03-17,13W,0.172,2013,251.0,26.8,39.5,0.1,33.6
2013-03-17,14,0.194,2013,311.0,24.4,32.3,2.0,41.4
2013-03-17,15E,0.185,2013,211.0,29.7,30.1,0.0,40.2
2013-03-17,15NWS,0.179,2013,219.0,24.8,32.5,0.0,42.7
2013-03-17,15SW,0.181,2013,223.0,33.7,28.7,0.0,37.6
2013-03-17,17N,0.172,2013,363.0,25.9,42.8,0.5,30.8
2013-03-17,18N,0.175,2013,209.0,28.9,33.8,0.5,36.8
2013-03-17,19N,0.19,2013,287.0,25.4,33.6,0.5,40.5
2013-03-17,19S,0.174,2013,275.0,28.8,37.3,0.3,33.6
2013-03-17,1E,0.173,2013,235.0,33.3,40.5,0.1,26.0
2013-03-17,1W,0.192,2013,345.0,31.7,41.9,1.9,24.6
2013-03-17,20SE,0.184,2013,407.0,24.6,40.6,1.1,33.7
2013-03-17,21S,0.175,2013,349.0,24.3,42.5,0.6,32.7
2013-03-17,22E,0.189,2013,266.0,27.5,32.5,0.5,39.4
2013-03-17,22W,0.181,2013,272.0,32.0,33.2,0.1,34.6
2013-03-17,23E,0.203,2013,300.0,32.7,29.9,0.9,36.6
2013-03-17,23W,0.189,2013,293.0,23.9,34.7,0.2,41.2
2013-03-17,24E,0.176,2013,231.0,30.3,32.8,0.1,36.8
2013-03-17,24Strip,0.184,2013,272.0,35.5,32.7,0.0,31.8
2013-03-17,24W,0.186,2013,238.0,30.8,28.9,0.0,40.2
2013-03-17,25SE,0.185,2013,232.0,35.0,31.8,0.0,33.2
2013-03-17,26E,0.192,2013,239.0,33.9,30.3,0.4,35.4
2013-03-17,28N,0.182,2013,347.0,29.4,39.2,0.6,30.8
2013-03-17,29-30,0.179,2013,303.0,32.3,37.4,0.4,29.9
2013-03-17,30NW,0.181,2013,247.0,36.3,31.8,0.2,31.7
2013-03-17,30SW,0.147,2013,280.0,32.9,46.2,0.0,20.8
2013-03-17,31E,0.182,2013,224.0,36.5,33.8,0.4,29.4
2013-03-17,32W,0.178,2013,239.0,34.5,36.2,0.4,28.9
2013-03-17,5E,0.183,2013,335.0,30.8,42.6,1.5,25.1
2013-03-17,5W,0.17,2013,188.0,42.5,36.5,1.4,19.5
2013-03-17,6EE,0.183,2013,238.0,31.9,36.8,0.8,30.5
2013-03-17,6EW,0.181,2013,285.0,30.7,40.0,0.5,28.8
2013-03-17,7NW,0.185,2013,316.0,28.6,39.7,1.2,30.5
2013-03-17,8NW,0.165,2013,260.0,32.8,40.4,0.8,26.0
2013-03-17,8SE,0.16,2013,506.0,23.6,53.7,0.9,21.8
2013-03-17,8SW,0.161,2013,405.0,22.8,48.9,0.2,28.1
2013-03-17,CN,0.194,2013,314.0,31.7,34.0,1.4,32.9
2013-03-17,Crossroads,0.187,2013,210.0,36.3,28.6,0.0,35.1
2013-03-17,Elm,0.188,2013,419.0,23.6,38.4,0.7,37.3
2013-03-17,HQ,0.192,2013,159.0,43.9,25.7,1.5,28.9
2013-03-17,Headquarters,0.175,2013,316.0,25.8,41.7,0.4,32.0
2013-03-17,Highway,0.191,2013,339.0,27.5,36.5,1.3,34.7
2013-03-17,Hilltank,0.197,2013,271.0,33.0,30.4,0.7,35.9
2013-03-17,Nighthawk,0.175,2013,192.0,27.5,30.9,0.0,41.6
2013-03-17,Ridgeline,0.171,2013,285.0,27.7,39.6,0.3,32.4
2013-03-17,Saltflat,0.172,2013,354.0,23.4,40.5,0.6,35.5
2013-03-17,Slayton,0.181,2013,260.0,35.3,36.4,1.4,26.9
2013-03-17,Snowfence,0.18,2013,256.0,25.0,34.9,0.3,39.8
2013-03-17,South,0.184,2013,267.0,33.1,35.5,0.2,31.3
2013-03-17,UNK,0.183,2013,256.0,31.1,33.2,1.4,34.4
2013-03-24,10SNE,0.19,2013,276.0,20.1,33.6,0.1,46.2
2013-03-24,11NS,0.182,2013,266.0,30.6,36.3,0.5,32.6
2013-03-24,11NW,0.184,2013,178.0,36.9,30.5,0.3,32.4
2013-03-24,12C,0.177,2013,222.0,28.8,36.5,0.4,34.3
2013-03-24,12NE,0.175,2013,218.0,23.5,35.7,0.2,40.6
2013-03-24,12NW,0.188,2013,231.0,26.3,31.1,0.4,42.3
2013-03-24,13E,0.176,2013,194.0,28.9,36.9,0.1,34.0
2013-03-24,13W,0.172,2013,251.0,26.8,39.5,0.1,33.6
2013-03-24,14,0.194,2013,311.0,24.4,32.3,2.0,41.4
2013-03-24,15E,0.185,2013,211.0,29.7,30.1,0.0,40.2
2013-03-24,15NWS,0.179,2013,219.0,24.8,32.5,0.0,42.7
2013-03-24,15SW,0.181,2013,223.0,33.7,28.7,0.0,37.6
2013-03-24,17N,0.172,2013,363.0,25.9,42.8,0.5,30.8
2013-03-24,18N,0.175,2013,209.0,28.9,33.8,0.5,36.8
2013-03-24,19N,0.19,2013,287.0,25.4,33.6,0.5,40.5
2013-03-24,19S,0.174,2013,275.0,28.8,37.3,0.3,33.6
2013-03-24,1E,0.173,2013,235.0,33.3,40.5,0.1,26.0
2013-03-24,1W,0.192,2013,345.0,31.7,41.9,1.9,24.6
2013-03-24,20SE,0.184,2013,407.0,24.6,40.6,1.1,33.7
2013-03-24,21S,0.175,2013,349.0,24.3,42.5,0.6,32.7
2013-03-24,22E,0.189,2013,266.0,27.5,32.5,0.5,39.4
2013-03-24,22W,0.181,2013,272.0,32.0,33.2,0.1,34.6
2013-03-24,23E,0.203,2013,300.0,32.7,29.9,0.9,36.6
2013-03-24,23W,0.189,2013,293.0,23.9,34.7,0.2,41.2
2013-03-24,24E,0.176,2013,231.0,30.3,32.8,0.1,36.8
2013-03-24,24Strip,0.184,2013,272.0,35.5,32.7,0.0,31.8
2013-03-24,24W,0.186,2013,238.0,30.8,28.9,0.0,40.2
2013-03-24,25SE,0.185,2013,232.0,35.0,31.8,0.0,33.2
2013-03-24,26E,0.192,2013,239.0,33.9,30.3,0.4,35.4
2013-03-24,28N,0.182,2013,347.0,29.4,39.2,0.6,30.8
2013-03-24,29-30,0.179,2013,303.0,32.3,37.4,0.4,29.9
2013-03-24,30NW,0.181,2013,247.0,36.3,31.8,0.2,31.7
2013-03-24,30SW,0.147,2013,280.0,32.9,46.2,0.0,20.8
2013-03-24,31E,0.182,2013,224.0,36.5,33.8,0.4,29.4
2013-03-24,32W,0.178,2013,239.0,34.5,36.2,0.4,28.9
2013-03-24,5E,0.183,2013,335.0,30.8,42.6,1.5,25.1
2013-03-24,5W,0.17,2013,188.0,42.5,36.5,1.4,19.5
2013-03-24,6EE,0.183,2013,238.0,31.9,36.8,0.8,30.5
2013-03-24,6EW,0.181,2013,285.0,30.7,40.0,0.5,28.8
2013-03-24,7NW,0.185,2013,316.0,28.6,39.7,1.2,30.5
2013-03-24,8NW,0.165,2013,260.0,32.8,40.4,0.8,26.0
2013-03-24,8SE,0.16,2013,506.0,23.6,53.7,0.9,21.8
2013-03-24,8SW,0.161,2013,405.0,22.8,48.9,0.2,28.1
2013-03-24,CN,0.194,2013,314.0,31.7,34.0,1.4,32.9
2013-03-24,Crossroads,0.187,2013,210.0,36.3,28.6,0.0,35.1
2013-03-24,Elm,0.188,2013,419.0,23.6,38.4,0.7,37.3
2013-03-24,HQ,0.192,2013,159.0,43.9,25.7,1.5,28.9
2013-03-24,Headquarters,0.175,2013,316.0,25.8,41.7,0.4,32.0
2013-03-24,Highway,0.191,2013,339.0,27.5,36.5,1.3,34.7
2013-03-24,Hilltank,0.197,2013,271.0,33.0,30.4,0.7,35.9
2013-03-24,Nighthawk,0.175,2013,192.0,27.5,30.9,0.0,41.6
2013-03-24,Ridgeline,0.171,2013,285.0,27.7,39.6,0.3,32.4
2013-03-24,Saltflat,0.172,2013,354.0,23.4,40.5,0.6,35.5
2013-03-24,Slayton,0.181,2013,260.0,35.3,36.4,1.4,26.9
2013-03-24,Snowfence,0.18,2013,256.0,25.0,34.9,0.3,39.8
2013-03-24,South,0.184,2013,267.0,33.1,35.5,0.2,31.3
2013-03-24,UNK,0.183,2013,256.0,31.1,33.2,1.4,34.4
2013-03-31,10SNE,0.19,2013,276.0,20.1,33.6,0.1,46.2
2013-03-31,11NS,0.182,2013,266.0,30.6,36.3,0.5,32.6
2013-03-31,11NW,0.184,2013,178.0,36.9,30.5,0.3,32.4
2013-03-31,12C,0.177,2013,222.0,28.8,36.5,0.4,34.3
2013-03-31,12NE,0.175,2013,218.0,23.5,35.7,0.2,40.6
2013-03-31,12NW,0.188,2013,231.0,26.3,31.1,0.4,42.3
2013-03-31,13E,0.176,2013,194.0,28.9,36.9,0.1,34.0
2013-03-31,13W,0.172,2013,251.0,26.8,39.5,0.1,33.6
2013-03-31,14,0.194,2013,311.0,24.4,32.3,2.0,41.4
2013-03-31,15E,0.185,2013,211.0,29.7,30.1,0.0,40.2
2013-03-31,15NWS,0.179,2013,219.0,24.8,32.5,0.0,42.7
2013-03-31,15SW,0.181,2013,223.0,33.7,28.7,0.0,37.6
2013-03-31,17N,0.172,2013,363.0,25.9,42.8,0.5,30.8
2013-03-31,18N,0.175,2013,209.0,28.9,33.8,0.5,36.8
2013-03-31,19N,0.19,2013,287.0,25.4,33.6,0.5,40.5
2013-03-31,19S,0.174,2013,275.0,28.8,37.3,0.3,33.6
2013-03-31,1E,0.173,2013,235.0,33.3,40.5,0.1,26.0
2013-03-31,1W,0.192,2013,345.0,31.7,41.9,1.9,24.6
2013-03-31,20SE,0.184,2013,407.0,24.6,40.6,1.1,33.7
2013-03-31,21S,0.175,2013,349.0,24.3,42.5,0.6,32.7
2013-03-31,22E,0.189,2013,266.0,27.5,32.5,0.5,39.4
2013-03-31,22W,0.181,2013,272.0,32.0,33.2,0.1,34.6
2013-03-31,23E,0.203,2013,300.0,32.7,29.9,0.9,36.6
2013-03-31,23W,0.189,2013,293.0,23.9,34.7,0.2,41.2
2013-03-31,24E,0.176,2013,231.0,30.3,32.8,0.1,36.8
2013-03-31,24Strip,0.184,2013,272.0,35.5,32.7,0.0,31.8
2013-03-31,24W,0.186,2013,238.0,30.8,28.9,0.0,40.2
2013-03-31,25SE,0.185,2013,232.0,35.0,31.8,0.0,33.2
2013-03-31,26E,0.192,2013,239.0,33.9,30.3,0.4,35.4
2013-03-31,28N,0.182,2013,347.0,29.4,39.2,0.6,30.8
2013-03-31,29-30,0.179,2013,303.0,32.3,37.4,0.4,29.9
2013-03-31,30NW,0.181,2013,247.0,36.3,31.8,0.2,31.7
2013-03-31,30SW,0.147,2013,280.0,32.9,46.2,0.0,20.8
2013-03-31,31E,0.182,2013,224.0,36.5,33.8,0.4,29.4
2013-03-31,32W,0.178,2013,239.0,34.5,36.2,0.4,28.9
2013-03-31,5E,0.183,2013,335.0,30.8,42.6,1.5,25.1
2013-03-31,5W,0.17,2013,188.0,42.5,36.5,1.4,19.5
2013-03-31,6EE,0.183,2013,238.0,31.9,36.8,0.8,30.5
2013-03-31,6EW,0.181,2013,285.0,30.7,40.0,0.5,28.8
2013-03-31,7NW,0.185,2013,316.0,28.6,39.7,1.2,30.5
2013-03-31,8NW,0.165,2013,260.0,32.8,40.4,0.8,26.0
2013-03-31,8SE,0.16,2013,506.0,23.6,53.7,0.9,21.8
2013-03-31,8SW,0.161,2013,405.0,22.8,48.9,0.2,28.1
2013-03-31,CN,0.194,2013,314.0,31.7,34.0,1.4,32.9
2013-03-31,Crossroads,0.187,2013,210.0,36.3,28.6,0.0,35.1
2013-03-31,Elm,0.188,2013,419.0,23.6,38.4,0.7,37.3
2013-03-31,HQ,0.192,2013,159.0,43.9,25.7,1.5,28.9
2013-03-31,Headquarters,0.175,2013,316.0,25.8,41.7,0.4,32.0
2013-03-31,Highway,0.191,2013,339.0,27.5,36.5,1.3,34.7
2013-03-31,Hilltank,0.197,2013,271.0,33.0,30.4,0.7,35.9
2013-03-31,Nighthawk,0.175,2013,192.0,27.5,30.9,0.0,41.6
2013-03-31,Ridgeline,0.171,2013,285.0,27.7,39.6,0.3,32.4
2013-03-31,Saltflat,0.172,2013,354.0,23.4,40.5,0.6,35.5
2013-03-31,Slayton,0.181,2013,260.0,35.3,36.4,1.4,26.9
2013-03-31,Snowfence,0.18,2013,256.0,25.0,34.9,0.3,39.8
2013-03-31,South,0.184,2013,267.0,33.1,35.5,0.2,31.3
2013-03-31,UNK,0.183,2013,256.0,31.1,33.2,1.4,34.4
2013-04-07,10SNE,0.189,2013,276.0,20.1,33.6,0.1,46.2
2013-04-07,11NS,0.182,2013,266.0,30.6,36.3,0.5,32.6
2013-04-07,11NW,0.184,2013,178.0,36.9,30.5,0.3,32.4
2013-04-07,12C,0.177,2013,222.0,28.8,36.5,0.4,34.3
2013-04-07,12NE,0.174,2013,218.0,23.5,35.8,0.2,40.6
2013-04-07,12NW,0.188,2013,231.0,26.3,31.1,0.4,42.3
2013-04-07,13E,0.175,2013,194.0,28.9,36.9,0.1,34.0
2013-04-07,13W,0.172,2013,251.0,26.8,39.5,0.1,33.6
2013-04-07,14,0.194,2013,311.0,24.4,32.3,2.0,41.4
2013-04-07,15E,0.185,2013,211.0,29.7,30.1,0.0,40.2
2013-04-07,15NWS,0.178,2013,219.0,24.8,32.5,0.0,42.7
2013-04-07,15SW,0.181,2013,223.0,33.7,28.7,0.0,37.6
2013-04-07,17N,0.172,2013,363.0,25.9,42.8,0.5,30.8
2013-04-07,18N,0.175,2013,209.0,28.9,33.8,0.5,36.7
2013-04-07,19N,0.19,2013,287.0,25.4,33.6,0.5,40.5
2013-04-07,19S,0.174,2013,275.0,28.8,37.3,0.3,33.6
2013-04-07,1E,0.173,2013,235.0,33.3,40.6,0.1,26.0
2013-04-07,1W,0.192,2013,345.0,31.7,41.9,1.8,24.6
2013-04-07,20SE,0.184,2013,407.0,24.7,40.7,1.0,33.6
2013-04-07,21S,0.175,2013,349.0,24.3,42.5,0.6,32.7
2013-04-07,22E,0.188,2013,266.0,27.5,32.6,0.5,39.4
2013-04-07,22W,0.181,2013,272.0,32.0,33.2,0.1,34.6
2013-04-07,23E,0.202,2013,300.0,32.7,29.9,0.9,36.6
2013-04-07,23W,0.189,2013,293.0,23.9,34.8,0.2,41.2
2013-04-07,24E,0.176,2013,231.0,30.3,32.8,0.1,36.8
2013-04-07,24Strip,0.184,2013,272.0,35.5,32.7,0.0,31.8
2013-04-07,24W,0.186,2013,238.0,30.8,29.0,0.0,40.2
2013-04-07,25SE,0.185,2013,231.0,35.0,31.8,0.0,33.2
2013-04-07,26E,0.192,2013,239.0,33.9,30.4,0.4,35.3
2013-04-07,28N,0.182,2013,347.0,29.4,39.3,0.6,30.8
2013-04-07,29-30,0.178,2013,303.0,32.3,37.4,0.4,29.9
2013-04-07,30NW,0.18,2013,246.0,36.3,31.9,0.1,31.7
2013-04-07,30SW,0.147,2013,280.0,32.9,46.3,0.0,20.8
2013-04-07,31E,0.182,2013,224.0,36.5,33.8,0.4,29.3
2013-04-07,32W,0.178,2013,239.0,34.5,36.2,0.4,28.8
2013-04-07,5E,0.183,2013,335.0,30.8,42.6,1.5,25.1
2013-04-07,5W,0.17,2013,188.0,42.5,36.6,1.4,19.5
2013-04-07,6EE,0.183,2013,238.0,31.9,36.8,0.8,30.5
2013-04-07,6EW,0.18,2013,285.0,30.7,40.0,0.5,28.8
2013-04-07,7NW,0.185,2013,316.0,28.6,39.7,1.2,30.5
2013-04-07,8NW,0.165,2013,259.0,32.8,40.4,0.8,26.0
2013-04-07,8SE,0.16,2013,506.0,23.6,53.7,0.9,21.8
2013-04-07,8SW,0.161,2013,405.0,22.8,49.0,0.2,28.1
2013-04-07,CN,0.193,2013,314.0,31.7,34.0,1.4,32.9
2013-04-07,Crossroads,0.187,2013,209.0,36.3,28.6,0.0,35.0
2013-04-07,Elm,0.188,2013,418.0,23.6,38.4,0.7,37.3
2013-04-07,HQ,0.192,2013,159.0,43.9,25.7,1.5,28.9
2013-04-07,Headquarters,0.175,2013,316.0,25.8,41.7,0.4,32.0
2013-04-07,Highway,0.191,2013,338.0,27.5,36.6,1.2,34.7
2013-04-07,Hilltank,0.197,2013,270.0,32.9,30.4,0.7,35.9
2013-04-07,Nighthawk,0.175,2013,192.0,27.5,30.9,0.0,41.6
2013-04-07,Ridgeline,0.171,2013,285.0,27.7,39.6,0.3,32.4
2013-04-07,Saltflat,0.172,2013,354.0,23.4,40.5,0.6,35.5
2013-04-07,Slayton,0.181,2013,260.0,35.3,36.4,1.4,26.9
2013-04-07,Snowfence,0.18,2013,256.0,25.0,34.9,0.3,39.8
2013-04-07,South,0.184,2013,267.0,33.1,35.5,0.2,31.2
2013-04-07,UNK,0.183,2013,256.0,31.0,33.2,1.4,34.3
2013-04-14,10SNE,0.187,2013,273.0,20.1,33.9,0.1,45.9
2013-04-14,11NS,0.179,2013,261.0,30.6,36.6,0.4,32.4
2013-04-14,11NW,0.181,2013,172.0,36.9,30.8,0.2,32.1
2013-04-14,12C,0.174,2013,217.0,28.8,36.8,0.3,34.0
2013-04-14,12NE,0.172,2013,212.0,23.5,36.0,0.2,40.3
2013-04-14,12NW,0.185,2013,226.0,26.4,31.4,0.2,42.0
2013-04-14,13E,0.174,2013,190.0,28.9,37.2,0.1,33.8
2013-04-14,13W,0.17,2013,247.0,26.8,39.8,0.1,33.4
2013-04-14,14,0.191,2013,308.0,24.3,32.8,1.9,41.0
2013-04-14,15E,0.182,2013,207.0,29.5,30.5,0.0,39.9
2013-04-14,15NWS,0.176,2013,216.0,24.7,32.8,0.0,42.5
2013-04-14,15SW,0.178,2013,219.0,33.6,29.2,0.0,37.3
2013-04-14,17N,0.169,2013,358.0,26.0,43.1,0.5,30.5
2013-04-14,18N,0.172,2013,203.0,29.0,34.1,0.4,36.5
2013-04-14,19N,0.189,2013,283.0,25.5,33.8,0.3,40.5
2013-04-14,19S,0.172,2013,272.0,28.8,37.5,0.2,33.5
2013-04-14,1E,0.171,2013,232.0,33.3,40.9,0.1,25.7
2013-04-14,1W,0.189,2013,344.0,31.7,42.5,1.6,24.3
2013-04-14,20SE,0.181,2013,402.0,24.7,40.9,0.8,33.5
2013-04-14,21S,0.172,2013,346.0,24.3,42.9,0.5,32.4
2013-04-14,22E,0.186,2013,265.0,27.5,33.0,0.4,39.1
2013-04-14,22W,0.178,2013,269.0,31.9,33.8,0.1,34.2
2013-04-14,23E,0.2,2013,297.0,32.6,30.5,0.7,36.2
2013-04-14,23W,0.186,2013,290.0,23.8,35.2,0.1,40.9
2013-04-14,24E,0.174,2013,226.0,30.3,33.1,0.1,36.5
2013-04-14,24Strip,0.181,2013,269.0,35.4,33.2,0.0,31.4
2013-04-14,24W,0.183,2013,234.0,30.7,29.4,0.0,39.8
2013-04-14,25SE,0.182,2013,227.0,34.9,32.3,0.0,32.8
